rankings,contests,ani_num
150459,2,2
150460,9,2
150461,4,0
150462,27,-1
150463,213,1
150464,14,0
150465,0,-1
150466,7,-1
150467,4,-1
150468,6,0
150469,0,-1
150470,0,-1
150471,4,-1
150472,26,1
150473,4,-1
150474,7,0
150475,0,0
150501,25,0
150502,13,0
150503,2,-1
150504,0,0
150505,10,-1
150506,4,-1
150507,24,0
150508,0,0
150509,29,-1
150510,4,0
150511,3,0
150512,0,0
150513,9,0
150514,0,-1
150515,16,-1
150516,6,-1
150517,3,4
150518,2,0
150519,0,-1
150520,0,2
150521,6,4
150522,24,0
150523,10,-1
150524,0,-1
150525,5,0
150576,3,-1
150577,10,1
150578,9,-1
150579,0,0
150580,3,0
150581,33,0
150582,25,0
150583,3,-1
150584,0,-1
150585,40,0
150586,13,-1
150587,12,-1
150588,8,3
150589,0,0
150590,48,0
150591,8,-1
150592,6,0
150593,3,-1
150594,17,-1
150595,5,0
150596,33,2
150597,4,-1
150598,6,-1
150599,2,0
150600,10,-1
150626,13,0
150627,0,0
150628,0,0
150629,0,1
150630,20,0
150631,5,0
150632,2,0
150633,0,-1
150634,4,0
150635,4,0
150636,4,0
150637,16,0
150638,7,0
150639,0,1
150640,8,0
150641,0,0
150642,0,0
150643,5,0
150644,2,4
150645,15,-1
150646,5,4
150647,6,0
150648,4,0
150649,5,-1
150650,0,-1
150651,0,0
150652,3,0
150653,6,0
150654,2,0
150655,13,0
150656,5,-1
150657,9,0
150658,0,0
150659,24,-1
150660,3,0
150661,16,0
150662,0,-1
150663,3,0
150664,10,1
150665,13,0
150666,4,0
150667,2,0
150668,6,0
150669,33,-1
150670,0,0
150671,2,-1
150672,7,-1
150673,2,0
150674,21,2
150675,6,-1
150701,13,-1
150702,7,0
150703,0,-1
150704,21,4
150705,0,-1
150706,0,1
150707,2,-1
150708,2,-1
150709,4,0
150710,2,0
150711,13,3
150712,12,0
150713,15,2
150714,3,4
150715,4,0
150716,0,0
150717,2,0
150718,40,0
150719,3,0
150720,2,3
150721,25,-1
150722,6,-1
150723,2,-1
150724,16,0
150725,19,0
150726,22,0
150727,2,-1
150728,0,0
150729,16,0
150730,13,-1
150731,4,-1
150732,8,3
150733,2,-1
150734,4,0
150735,44,0
150736,23,0
150737,4,-1
150738,2,0
150739,8,0
150740,35,-1
150741,2,-1
150742,23,0
150743,0,-1
150744,13,0
150745,2,0
150746,32,0
150747,12,0
150748,0,-1
150749,0,0
150750,9,0
150876,5,-1
150877,2,-1
150878,0,0
150879,3,-1
150880,18,0
150881,30,0
150882,8,0
150883,4,0
150884,3,-1
150885,24,0
150886,0,0
150887,12,0
150888,7,0
150889,3,0
150890,5,3
150891,18,-1
150892,0,0
150893,10,0
150894,2,0
150895,13,-1
150896,0,-1
150897,15,0
150898,2,-1
150899,4,1
150900,34,0
151151,27,0
151152,0,0
151153,2,0
151154,2,-1
151155,16,0
151156,0,-1
151157,0,2
151158,2,-1
151159,0,-1
151160,7,0
151161,11,0
151162,9,0
151163,0,-1
151164,6,0
151165,2,-1
151166,0,3
151167,25,0
151168,9,0
151169,0,0
151170,2,-1
151171,6,-1
151172,2,0
151173,2,-1
151174,2,-1
151175,7,-1
151251,5,0
151252,4,-1
151253,7,0
151254,0,1
151255,36,0
151256,0,-1
151257,0,0
151258,4,0
151259,3,-1
151260,33,0
151261,25,0
151262,43,1
151263,0,0
151264,12,-1
151265,12,0
151266,3,-1
151267,16,-1
151268,0,-1
151269,14,0
151270,11,0
151271,0,-1
151272,0,-1
151273,5,-1
151274,13,0
151275,2,0
151276,9,0
151277,4,-1
151278,4,-1
151279,2,0
151280,41,0
151281,5,4
151282,35,0
151283,7,0
151284,0,0
151285,14,3
151286,9,-1
151287,0,-1
151288,5,0
151289,64,2
151290,5,2
151291,2,0
151292,2,0
151293,17,-1
151294,0,-1
151295,12,0
151296,26,0
151297,5,0
151298,7,0
151299,20,0
151300,17,0
151351,10,0
151352,4,0
151353,0,0
151354,4,-1
151355,4,4
151356,8,-1
151357,5,-1
151358,4,0
151359,11,0
151360,0,0
151361,7,-1
151362,10,-1
151363,0,-1
151364,8,-1
151365,0,0
151366,10,0
151367,21,-1
151368,21,-1
151369,6,-1
151370,37,0
151371,0,-1
151372,3,0
151373,0,0
151374,0,0
151375,0,1
151376,12,-1
151377,0,0
151378,5,0
151379,2,0
151380,5,0
151381,23,0
151382,7,0
151383,8,0
151384,16,0
151385,9,3
151386,0,3
151387,0,3
151388,0,0
151389,5,0
151390,13,0
151391,7,4
151392,3,0
151393,0,-1
151394,2,0
151395,51,-1
151396,13,0
151397,18,0
151398,5,-1
151399,0,-1
151400,6,0
151551,2,0
151552,3,0
151553,0,-1
151554,0,-1
151555,5,0
151556,0,-1
151557,0,-1
151558,10,0
151559,18,1
151560,37,-1
151561,2,-1
151562,4,-1
151563,2,-1
151564,0,0
151565,0,-1
151566,0,-1
151567,19,0
151568,0,-1
151569,3,0
151570,17,2
151571,11,-1
151572,6,1
151573,4,-1
151574,2,-1
151575,2,3
151576,32,0
151577,6,0
151578,12,0
151579,8,-1
151580,2,-1
151581,20,-1
151582,26,-1
151583,6,0
151584,0,0
151585,4,0
151586,6,4
151587,2,0
151588,0,-1
151589,0,0
151590,4,0
151591,79,2
151592,7,0
151593,2,-1
151594,10,0
151595,6,0
151596,3,3
151597,2,0
151598,10,0
151599,3,-1
151600,36,0
151601,2,1
151602,0,0
151603,0,0
151604,219,1
151605,0,-1
151606,9,-1
151607,12,0
151608,4,0
151609,10,0
151610,5,-1
151611,3,0
151612,26,0
151613,12,-1
151614,0,-1
151615,5,-1
151616,22,-1
151617,3,-1
151618,16,-1
151619,9,0
151620,16,-1
151621,0,-1
151622,0,0
151623,10,0
151624,28,0
151625,6,0
151701,10,-1
151702,7,1
151703,18,-1
151704,2,-1
151705,12,0
151706,2,3
151707,11,0
151708,0,2
151709,13,0
151710,7,0
151711,0,0
151712,2,-1
151713,0,0
151714,0,-1
151715,6,3
151716,2,-1
151717,12,0
151718,2,-1
151719,0,3
151720,0,0
151721,3,-1
151722,0,-1
151723,6,0
151724,0,-1
151725,2,0
151726,21,-1
151727,8,0
151728,6,-1
151729,3,0
151730,41,0
151731,6,0
151732,58,0
151733,2,-1
151734,9,0
151735,2,0
151736,0,-1
151737,4,3
151738,5,0
151739,10,0
151740,0,-1
151741,5,0
151742,11,0
151743,7,0
151744,2,3
151745,5,-1
151746,5,0
151747,0,0
151748,2,-1
151749,9,0
151750,18,0
151801,3,-1
151802,6,0
151803,23,0
151804,4,-1
151805,3,0
151806,0,-1
151807,0,0
151808,7,2
151809,119,0
151810,4,3
151811,30,0
151812,4,0
151813,8,0
151814,0,0
151815,5,0
151816,2,-1
151817,0,0
151818,4,-1
151819,0,0
151820,6,0
151821,22,-1
151822,3,0
151823,30,-1
151824,9,0
151825,0,0
151826,18,0
151827,2,-1
151828,4,-1
151829,11,-1
151830,60,0
151831,3,0
151832,4,0
151833,14,0
151834,0,0
151835,11,0
151836,13,0
151837,36,0
151838,4,1
151839,13,-1
151840,0,-1
151841,7,-1
151842,4,-1
151843,60,-1
151844,9,2
151845,7,0
151846,12,0
151847,8,0
151848,6,-1
151849,0,0
151850,8,-1
151851,16,0
151852,5,0
151853,9,0
151854,7,0
151855,3,0
151856,50,0
151857,3,0
151858,10,0
151859,5,0
151860,0,0
151861,3,0
151862,60,0
151863,2,0
151864,6,3
151865,79,-1
151866,4,-1
151867,7,-1
151868,15,0
151869,0,-1
151870,44,0
151871,8,0
151872,13,0
151873,0,0
151874,87,0
151875,4,0
151976,2,0
151977,14,0
151978,2,-1
151979,42,-1
151980,3,1
151981,2,-1
151982,2,0
151983,0,0
151984,19,0
151985,28,-1
151986,7,4
151987,15,2
151988,9,0
151989,3,-1
151990,0,0
151991,0,0
151992,22,-1
151993,5,1
151994,16,3
151995,5,-1
151996,12,0
151997,0,-1
151998,2,0
151999,4,-1
152000,27,-1
152226,8,-1
152227,2,-1
152228,0,-1
152229,16,1
152230,6,-1
152231,4,2
152232,8,-1
152233,18,0
152234,4,0
152235,0,-1
152236,3,-1
152237,5,0
152238,19,0
152239,11,0
152240,8,-1
152241,18,-1
152242,5,3
152243,0,-1
152244,3,-1
152245,20,0
152246,17,3
152247,2,0
152248,5,-1
152249,6,0
152250,5,1
152351,10,-1
152352,0,-1
152353,0,0
152354,80,0
152355,15,-1
152356,15,-1
152357,6,-1
152358,19,0
152359,2,0
152360,0,0
152361,6,0
152362,9,-1
152363,0,-1
152364,2,-1
152365,4,0
152366,3,-1
152367,6,-1
152368,32,-1
152369,36,0
152370,32,-1
152371,6,0
152372,10,0
152373,5,1
152374,9,-1
152375,3,0
152426,5,-1
152427,0,0
152428,4,0
152429,32,-1
152430,171,-1
152431,0,0
152432,3,0
152433,2,0
152434,2,0
152435,77,0
152436,4,-1
152437,16,0
152438,2,0
152439,4,0
152440,8,0
152441,7,-1
152442,5,-1
152443,10,-1
152444,2,0
152445,13,0
152446,27,0
152447,4,-1
152448,2,-1
152449,11,2
152450,0,-1
152601,0,0
152602,6,0
152603,9,0
152604,11,0
152605,5,-1
152606,0,0
152607,2,0
152608,32,0
152609,8,0
152610,3,-1
152611,3,0
152612,0,0
152613,7,0
152614,2,-1
152615,33,-1
152616,0,2
152617,32,0
152618,0,0
152619,27,0
152620,14,0
152621,2,0
152622,3,0
152623,15,0
152624,9,0
152625,45,-1
153001,2,-1
153002,17,0
153003,0,2
153004,8,-1
153005,3,0
153006,4,0
153007,3,0
153008,2,0
153009,2,-1
153010,3,0
153011,37,-1
153012,26,0
153013,5,4
153014,0,0
153015,0,1
153016,5,0
153017,5,0
153018,58,0
153019,29,3
153020,6,2
153021,3,0
153022,37,4
153023,17,-1
153024,20,0
153025,0,0
153176,18,0
153177,10,0
153178,4,0
153179,3,-1
153180,14,0
153181,4,-1
153182,2,0
153183,3,0
153184,36,0
153185,25,0
153186,5,0
153187,2,0
153188,3,-1
153189,4,3
153190,11,-1
153191,0,0
153192,4,-1
153193,7,0
153194,2,-1
153195,6,-1
153196,0,0
153197,18,0
153198,11,0
153199,5,0
153200,29,0
153201,18,3
153202,6,1
153203,9,0
153204,0,-1
153205,12,-1
153206,0,0
153207,2,0
153208,2,-1
153209,45,1
153210,2,0
153211,42,-1
153212,2,0
153213,20,0
153214,23,0
153215,16,1
153216,11,0
153217,3,1
153218,12,0
153219,11,0
153220,2,3
153221,8,0
153222,22,-1
153223,0,-1
153224,8,-1
153225,6,0
153326,0,0
153327,5,-1
153328,15,-1
153329,11,-1
153330,47,0
153331,18,0
153332,3,0
153333,29,0
153334,6,-1
153335,5,0
153336,2,0
153337,7,0
153338,0,0
153339,3,-1
153340,7,0
153341,0,0
153342,15,0
153343,16,1
153344,2,0
153345,15,0
153346,57,0
153347,13,0
153348,7,0
153349,24,-1
153350,0,-1
153426,0,-1
153427,10,0
153428,7,0
153429,5,0
153430,11,0
153431,13,-1
153432,2,0
153433,0,-1
153434,3,0
153435,18,-1
153436,0,0
153437,12,0
153438,2,-1
153439,9,-1
153440,0,-1
153441,0,0
153442,12,-1
153443,14,0
153444,2,0
153445,24,0
153446,2,4
153447,34,0
153448,0,-1
153449,32,0
153450,3,-1
153876,4,-1
153877,2,0
153878,3,0
153879,0,0
153880,14,0
153881,0,0
153882,2,-1
153883,7,4
153884,0,-1
153885,0,0
153886,16,-1
153887,19,-1
153888,3,0
153889,2,0
153890,10,0
153891,24,0
153892,0,0
153893,0,0
153894,6,1
153895,10,-1
153896,9,3
153897,8,0
153898,0,0
153899,10,0
153900,4,0
153951,0,-1
153952,0,2
153953,0,0
153954,4,0
153955,4,-1
153956,2,0
153957,53,0
153958,2,0
153959,15,0
153960,0,-1
153961,0,-1
153962,21,-1
153963,18,0
153964,14,-1
153965,4,-1
153966,18,0
153967,11,0
153968,0,0
153969,4,-1
153970,16,0
153971,2,0
153972,2,0
153973,8,0
153974,4,-1
153975,25,0
154151,2,0
154152,14,0
154153,0,-1
154154,22,0
154155,8,0
154156,6,0
154157,11,0
154158,0,-1
154159,27,0
154160,21,0
154161,3,0
154162,12,0
154163,6,0
154164,19,-1
154165,5,-1
154166,7,0
154167,21,0
154168,0,0
154169,2,0
154170,0,0
154171,10,-1
154172,33,-1
154173,0,-1
154174,2,-1
154175,6,0
154226,2,-1
154227,6,0
154228,0,0
154229,3,0
154230,2,0
154231,17,0
154232,4,0
154233,4,1
154234,9,0
154235,8,-1
154236,7,0
154237,5,-1
154238,4,-1
154239,0,0
154240,0,2
154241,3,-1
154242,25,1
154243,4,0
154244,0,-1
154245,2,0
154246,8,1
154247,0,0
154248,5,-1
154249,11,-1
154250,4,0
154326,5,0
154327,2,0
154328,0,-1
154329,0,4
154330,2,0
154331,3,-1
154332,10,0
154333,0,0
154334,0,2
154335,14,3
154336,15,-1
154337,5,0
154338,6,0
154339,10,-1
154340,2,-1
154341,32,0
154342,22,0
154343,29,0
154344,0,-1
154345,33,0
154346,6,3
154347,0,0
154348,4,0
154349,12,-1
154350,5,-1
154351,4,0
154352,2,-1
154353,21,0
154354,0,-1
154355,7,0
154356,0,-1
154357,22,0
154358,10,-1
154359,27,0
154360,12,2
154361,0,0
154362,10,0
154363,21,3
154364,0,0
154365,32,-1
154366,0,0
154367,2,0
154368,16,0
154369,0,3
154370,4,0
154371,6,0
154372,19,1
154373,17,-1
154374,2,0
154375,4,1
154401,3,0
154402,6,0
154403,22,-1
154404,21,0
154405,5,4
154406,2,-1
154407,41,0
154408,5,-1
154409,5,0
154410,3,2
154411,20,0
154412,15,0
154413,25,-1
154414,6,-1
154415,2,-1
154416,47,0
154417,10,-1
154418,6,0
154419,6,0
154420,13,2
154421,0,-1
154422,2,-1
154423,2,-1
154424,9,0
154425,0,-1
154451,4,0
154452,0,-1
154453,3,0
154454,16,0
154455,24,0
154456,12,0
154457,0,0
154458,13,0
154459,5,0
154460,0,-1
154461,5,-1
154462,9,-1
154463,9,0
154464,3,-1
154465,21,-1
154466,2,0
154467,8,0
154468,2,0
154469,9,0
154470,19,-1
154471,3,-1
154472,3,0
154473,18,0
154474,3,-1
154475,24,0
154501,0,-1
154502,3,0
154503,0,-1
154504,13,0
154505,4,0
154506,6,0
154507,3,-1
154508,6,0
154509,19,-1
154510,6,0
154511,2,-1
154512,5,0
154513,2,0
154514,0,0
154515,2,0
154516,8,0
154517,10,-1
154518,56,0
154519,0,0
154520,0,0
154521,9,-1
154522,9,1
154523,0,-1
154524,2,0
154525,8,0
154526,0,0
154527,119,-1
154528,18,-1
154529,14,0
154530,5,0
154531,19,0
154532,2,-1
154533,27,0
154534,10,0
154535,14,0
154536,12,0
154537,2,0
154538,2,-1
154539,9,4
154540,8,-1
154541,41,0
154542,16,0
154543,12,-1
154544,5,0
154545,16,-1
154546,5,0
154547,10,-1
154548,2,1
154549,5,0
154550,14,-1
154676,0,3
154677,7,-1
154678,4,0
154679,4,0
154680,54,0
154681,3,3
154682,20,0
154683,7,0
154684,0,0
154685,16,0
154686,2,0
154687,27,0
154688,14,-1
154689,0,0
154690,8,0
154691,38,-1
154692,23,0
154693,0,-1
154694,0,-1
154695,4,-1
154696,7,0
154697,3,-1
154698,6,-1
154699,2,4
154700,53,0
154951,2,0
154952,7,0
154953,2,-1
154954,23,-1
154955,0,-1
154956,6,0
154957,2,-1
154958,18,-1
154959,0,0
154960,7,-1
154961,22,0
154962,0,0
154963,0,-1
154964,16,-1
154965,5,0
154966,0,0
154967,0,0
154968,16,0
154969,9,0
154970,2,0
154971,5,3
154972,7,-1
154973,44,0
154974,14,0
154975,2,-1
155001,3,0
155002,0,0
155003,2,-1
155004,2,0
155005,26,0
155006,3,0
155007,0,0
155008,20,0
155009,0,-1
155010,0,-1
155011,0,-1
155012,70,0
155013,8,0
155014,9,3
155015,8,0
155016,0,0
155017,2,3
155018,15,0
155019,3,-1
155020,0,-1
155021,0,-1
155022,5,0
155023,2,0
155024,0,-1
155025,11,0
155026,5,3
155027,8,0
155028,2,0
155029,8,4
155030,0,0
155031,0,0
155032,0,-1
155033,4,1
155034,2,-1
155035,9,0
155036,6,0
155037,13,0
155038,2,-1
155039,0,3
155040,3,-1
155041,32,4
155042,9,0
155043,11,-1
155044,12,0
155045,7,4
155046,3,0
155047,29,0
155048,7,-1
155049,4,3
155050,5,0
155076,3,0
155077,4,0
155078,2,0
155079,4,0
155080,29,0
155081,0,0
155082,14,-1
155083,3,-1
155084,0,0
155085,11,0
155086,10,0
155087,8,0
155088,4,-1
155089,3,1
155090,20,0
155091,8,-1
155092,9,3
155093,7,0
155094,2,-1
155095,3,0
155096,3,0
155097,14,0
155098,13,0
155099,5,-1
155100,7,-1
155276,5,-1
155277,4,0
155278,5,-1
155279,4,0
155280,18,0
155281,5,-1
155282,8,0
155283,6,-1
155284,0,0
155285,5,3
155286,7,0
155287,5,0
155288,0,-1
155289,17,0
155290,3,-1
155291,42,0
155292,0,-1
155293,4,4
155294,21,0
155295,3,0
155296,13,2
155297,2,0
155298,11,0
155299,5,-1
155300,23,0
155301,5,2
155302,24,0
155303,6,0
155304,4,0
155305,2,-1
155306,7,1
155307,0,-1
155308,13,1
155309,6,0
155310,31,3
155311,24,0
155312,8,0
155313,5,-1
155314,8,0
155315,2,-1
155316,38,2
155317,4,0
155318,4,-1
155319,0,-1
155320,4,0
155321,0,-1
155322,0,0
155323,2,-1
155324,66,-1
155325,11,1
155351,62,-1
155352,0,0
155353,4,0
155354,5,0
155355,4,-1
155356,6,-1
155357,3,-1
155358,18,-1
155359,5,-1
155360,28,0
155361,10,-1
155362,16,-1
155363,11,0
155364,10,-1
155365,5,0
155366,0,0
155367,35,0
155368,2,-1
155369,3,-1
155370,2,4
155371,20,0
155372,0,0
155373,27,-1
155374,0,-1
155375,3,0
155451,27,0
155452,2,1
155453,3,0
155454,0,0
155455,11,-1
155456,11,0
155457,0,-1
155458,0,0
155459,4,1
155460,2,0
155461,2,0
155462,15,-1
155463,2,-1
155464,5,-1
155465,2,0
155466,2,2
155467,0,-1
155468,0,0
155469,10,-1
155470,44,0
155471,13,0
155472,3,-1
155473,2,-1
155474,3,-1
155475,0,0
155501,23,0
155502,0,-1
155503,7,-1
155504,5,3
155505,3,0
155506,0,-1
155507,50,0
155508,13,0
155509,12,0
155510,22,1
155511,0,-1
155512,0,0
155513,4,3
155514,0,1
155515,10,-1
155516,6,-1
155517,2,0
155518,66,0
155519,12,0
155520,6,0
155521,0,0
155522,7,-1
155523,9,0
155524,0,0
155525,9,-1
155851,3,-1
155852,0,0
155853,3,-1
155854,32,-1
155855,3,-1
155856,6,0
155857,7,0
155858,0,-1
155859,14,0
155860,11,-1
155861,30,-1
155862,2,-1
155863,2,0
155864,0,0
155865,3,0
155866,7,-1
155867,31,0
155868,0,0
155869,0,-1
155870,3,-1
155871,23,0
155872,26,0
155873,3,0
155874,0,0
155875,12,0
155926,6,0
155927,16,-1
155928,0,-1
155929,7,4
155930,5,0
155931,5,0
155932,3,3
155933,2,0
155934,19,-1
155935,2,-1
155936,2,0
155937,2,1
155938,11,0
155939,4,-1
155940,7,4
155941,18,0
155942,24,0
155943,3,0
155944,0,0
155945,5,4
155946,0,0
155947,6,0
155948,3,-1
155949,3,0
155950,60,-1
155976,6,0
155977,7,1
155978,23,0
155979,3,-1
155980,2,0
155981,24,0
155982,4,0
155983,6,0
155984,16,0
155985,0,0
155986,0,-1
155987,11,-1
155988,10,0
155989,5,0
155990,28,-1
155991,4,0
155992,3,0
155993,3,4
155994,11,0
155995,20,0
155996,16,2
155997,13,0
155998,0,-1
155999,4,-1
156000,12,0
156001,7,-1
156002,2,-1
156003,12,0
156004,23,2
156005,2,0
156006,9,-1
156007,0,0
156008,11,0
156009,2,0
156010,8,0
156011,5,-1
156012,6,0
156013,30,0
156014,22,-1
156015,2,-1
156016,2,-1
156017,4,0
156018,4,0
156019,3,0
156020,8,0
156021,0,-1
156022,13,-1
156023,14,0
156024,11,0
156025,3,0
156201,0,-1
156202,8,-1
156203,0,0
156204,32,0
156205,29,-1
156206,14,0
156207,4,0
156208,35,0
156209,0,0
156210,3,0
156211,2,0
156212,6,-1
156213,0,-1
156214,8,-1
156215,0,0
156216,0,-1
156217,3,0
156218,0,0
156219,4,4
156220,26,0
156221,4,0
156222,11,-1
156223,13,0
156224,29,0
156225,0,0
156276,2,1
156277,0,0
156278,6,-1
156279,4,-1
156280,11,-1
156281,2,-1
156282,2,0
156283,24,3
156284,4,0
156285,4,0
156286,0,0
156287,0,0
156288,7,-1
156289,5,0
156290,2,0
156291,7,0
156292,0,0
156293,2,-1
156294,32,-1
156295,0,0
156296,4,3
156297,3,0
156298,15,0
156299,7,0
156300,2,0
156301,16,0
156302,5,-1
156303,3,0
156304,67,0
156305,0,-1
156306,0,-1
156307,30,0
156308,32,-1
156309,2,0
156310,0,0
156311,0,1
156312,0,-1
156313,0,-1
156314,5,1
156315,3,0
156316,21,0
156317,53,-1
156318,4,0
156319,7,-1
156320,2,-1
156321,0,-1
156322,16,0
156323,3,0
156324,12,-1
156325,11,-1
156476,0,-1
156477,12,-1
156478,12,4
156479,2,0
156480,23,0
156481,3,0
156482,0,2
156483,18,0
156484,14,-1
156485,13,0
156486,0,0
156487,30,-1
156488,4,0
156489,18,-1
156490,0,4
156491,11,-1
156492,6,-1
156493,10,3
156494,2,-1
156495,0,0
156496,20,0
156497,8,-1
156498,10,0
156499,5,0
156500,3,-1
156526,3,0
156527,0,0
156528,27,0
156529,0,0
156530,17,-1
156531,12,-1
156532,2,0
156533,3,-1
156534,9,-1
156535,6,2
156536,7,0
156537,4,2
156538,5,0
156539,18,-1
156540,3,0
156541,14,-1
156542,0,-1
156543,2,-1
156544,11,0
156545,0,-1
156546,13,-1
156547,2,-1
156548,24,0
156549,11,0
156550,2,0
156751,0,-1
156752,9,0
156753,49,0
156754,2,-1
156755,58,0
156756,20,0
156757,4,-1
156758,2,0
156759,9,0
156760,3,0
156761,12,0
156762,9,0
156763,7,0
156764,9,0
156765,16,-1
156766,0,-1
156767,14,0
156768,2,0
156769,2,0
156770,5,0
156771,21,0
156772,17,0
156773,23,0
156774,7,0
156775,12,0
156801,2,-1
156802,2,-1
156803,16,0
156804,26,0
156805,6,0
156806,38,-1
156807,5,-1
156808,11,0
156809,2,0
156810,0,-1
156811,10,-1
156812,2,-1
156813,0,3
156814,22,-1
156815,28,-1
156816,32,0
156817,39,0
156818,0,0
156819,2,-1
156820,8,-1
156821,5,-1
156822,12,0
156823,5,-1
156824,12,0
156825,6,0
156901,19,0
156902,2,0
156903,0,-1
156904,7,-1
156905,2,0
156906,4,-1
156907,3,0
156908,17,0
156909,45,-1
156910,29,-1
156911,2,-1
156912,0,0
156913,2,-1
156914,3,0
156915,7,0
156916,13,3
156917,8,1
156918,11,-1
156919,5,0
156920,16,1
156921,4,-1
156922,0,0
156923,2,-1
156924,0,0
156925,6,0
157001,10,-1
157002,4,-1
157003,9,0
157004,19,0
157005,5,0
157006,0,1
157007,6,0
157008,15,-1
157009,11,0
157010,2,0
157011,0,-1
157012,3,-1
157013,6,-1
157014,96,1
157015,3,0
157016,2,-1
157017,4,0
157018,0,-1
157019,14,0
157020,0,0
157021,5,0
157022,6,3
157023,18,2
157024,0,0
157025,11,0
157151,5,0
157152,3,0
157153,5,-1
157154,0,-1
157155,0,-1
157156,0,3
157157,34,-1
157158,3,-1
157159,2,-1
157160,5,0
157161,2,0
157162,12,0
157163,0,0
157164,17,-1
157165,5,0
157166,6,-1
157167,21,-1
157168,24,0
157169,31,-1
157170,0,-1
157171,10,4
157172,6,1
157173,2,-1
157174,0,0
157175,56,0
157351,8,0
157352,5,-1
157353,2,0
157354,3,0
157355,14,0
157356,8,0
157357,44,0
157358,5,0
157359,58,0
157360,0,0
157361,0,1
157362,4,0
157363,22,0
157364,13,-1
157365,22,0
157366,15,-1
157367,16,0
157368,8,0
157369,0,-1
157370,14,-1
157371,5,1
157372,8,0
157373,5,1
157374,0,-1
157375,4,-1
157501,0,0
157502,0,1
157503,8,-1
157504,14,-1
157505,9,0
157506,0,-1
157507,2,-1
157508,6,0
157509,32,0
